################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9206254852226851E-01 a       221     0    23     1     1
  3.5362582318304703E-01 a       222     0    23     1     2
 -1.3673037608916019E-01 a       223     0    23     1     3
  4.6928027931106392E-01 a       224     0    23     1     4
  6.4880227363164664E-02 a       225     0    23     1     5
  2.6555366836382055E-01 a       226     0    23     1     6
 -2.8452666792959996E-01 a       227     0    23     1     7
 -2.1476572195190802E-01 a       228     0    23     1     8
  1.6880358593696138E-01 a       229     0    23     1     9
 -3.9212512834662133E-01 a       230     0    23     1    10
  1.2607515572148806E-01 a       231     0    24     1     1
 -6.7709671103824823E-02 a       232     0    24     1     2
 -1.2952316273934283E-01 a       233     0    24     1     3
 -2.0548338041705430E-01 a       234     0    24     1     4
  2.5672141187975261E-01 a       235     0    24     1     5
 -2.6440854173250405E-01 a       236     0    24     1     6
  1.8423747106136196E-01 a       237     0    24     1     7
 -1.4422981286974366E-02 a       238     0    24     1     8
  3.1812594884373685E-01 a       239     0    24     1     9
  2.6368454767744859E-01 a       240     0    24     1    10
  5.4649036736957834E-01 a       241     0    25     1     1
 -3.7278500996350883E-01 a       242     0    25     1     2
  3.6812831544782119E-02 a       243     0    25     1     3
 -2.4341907323997525E-01 a       244     0    25     1     4
 -1.7109646987085694E-02 a       245     0    25     1     5
 -2.1348519228424390E-01 a       246     0    25     1     6
 -3.4663994555833633E-01 a       247     0    25     1     7
 -7.7368192683325676E-02 a       248     0    25     1     8
  2.6795004699087099E-01 a       249     0    25     1     9
  1.3032044086109393E-01 a       250     0    25     1    10
 -3.4861592448687194E-03 a       251     0    26     1     1
 -9.6980465854188652E-02 a       252     0    26     1     2
  6.2366251704832919E-02 a       253     0    26     1     3
 -2.8710247782440806E-01 a       254     0    26     1     4
 -7.6514384027231597E-02 a       255     0    26     1     5
 -2.9318666517917220E-02 a       256     0    26     1     6
  1.2911277253579104E-01 a       257     0    26     1     7
 -6.6228879653879108E-02 a       258     0    26     1     8
  8.2676874668407771E-02 a       259     0    26     1     9
 -5.4442253542064910E-02 a       260     0    26     1    10
  2.0320143705957422E-01 a       261     0    27     1     1
  2.5987785221748066E-01 a       262     0    27     1     2
 -1.4168603055711859E-01 a       263     0    27     1     3
  4.5429334572876562E-01 a       264     0    27     1     4
  1.4485567737775498E-01 a       265     0    27     1     5
  6.9959385412520989E-02 a       266     0    27     1     6
 -1.0984470776817903E-01 a       267     0    27     1     7
 -2.6571685442039505E-01 a       268     0    27     1     8
  4.3019868874741651E-01 a       269     0    27     1     9
 -9.5124244191486490E-02 a       270     0    27     1    10
 -1.0529220720750591E-01 a       271     0    28     1     1
  4.9449731057512610E-02 a       272     0    28     1     2
  4.4959610774532997E-02 a       273     0    28     1     3
  2.2315441155534715E-01 a       274     0    28     1     4
 -1.4744539014145304E-02 a       275     0    28     1     5
  1.4863060394312860E-01 a       276     0    28     1     6
 -2.6598380850610159E-01 a       277     0    28     1     7
 -4.3163287226128708E-02 a       278     0    28     1     8
 -1.2320916212271238E-01 a       279     0    28     1     9
  1.0613508960875645E-01 a       280     0    28     1    10
  5.0602388621947894E-02 a       281     0    29     1     1
 -2.7124147790217001E-02 a       282     0    29     1     2
  1.3383151010969566E-01 a       283     0    29     1     3
  7.1805845277029157E-02 a       284     0    29     1     4
  1.0663802155875422E-01 a       285     0    29     1     5
 -1.6909733799965791E-02 a       286     0    29     1     6
 -3.8863724176381992E-01 a       287     0    29     1     7
 -2.1034227163299613E-01 a       288     0    29     1     8
  1.2087054317418659E-01 a       289     0    29     1     9
 -3.6701547683537866E-02 a       290     0    29     1    10
 -1.6874530767695170E-02 a       291     0    30     1     1
 -2.6507209637593704E-01 a       292     0    30     1     2
  5.1292870140891442E-02 a       293     0    30     1     3
 -1.0360362747255799E-02 a       294     0    30     1     4
  1.2727251651344679E-01 a       295     0    30     1     5
 -1.6731099910407082E-01 a       296     0    30     1     6
  1.5729570718058078E-01 a       297     0    30     1     7
  1.4870604057700009E-02 a       298     0    30     1     8
  2.6472326609737307E-01 a       299     0    30     1     9
  3.3508525416080286E-02 a       300     0    30     1    10
  2.1402244764182038E-01 a       301     0    31     1     1
 -3.7105251836222863E-01 a       302     0    31     1     2
  8.9678629201608379E-02 a       303     0    31     1     3
  1.0442958410466432E-01 a       304     0    31     1     4
