################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0933698116129464E-01 a       377     0    26     1     2
 -1.0584225951443900E-01 a       378     0    26     1     3
 -2.9107973356898093E-02 a       379     0    26     1     4
 -2.5591994115708246E-04 a       380     0    26     1     5
  1.3451256394548081E-01 a       381     0    26     1     6
 -2.0091507682315271E-01 a       382     0    26     1     7
  9.4983391678367009E-03 a       383     0    26     1     8
  2.1723301695857869E-01 a       384     0    26     1     9
  9.5671005840650053E-02 a       385     0    26     1    10
 -1.2195604348347010E-01 a       386     0    26     1    11
 -1.8980268270035880E-01 a       387     0    26     1    12
 -1.6903593539558337E-02 a       388     0    26     1    13
 -5.6835262556048836E-02 a       389     0    26     1    14
 -1.6105349775164926E-01 a       390     0    26     1    15
  9.5117066596817346E-02 a       391     0    27     1     1
 -7.1557865730986200E-02 a       392     0    27     1     2
 -2.4358222650173629E-02 a       393     0    27     1     3
  2.2061441078139867E-02 a       394     0    27     1     4
 -9.8277851090664059E-02 a       395     0    27     1     5
  2.1255892730647907E-01 a       396     0    27     1     6
 -3.0180429834965727E-02 a       397     0    27     1     7
 -1.7948475286545001E-02 a       398     0    27     1     8
 -2.2668813598957563E-01 a       399     0    27     1     9
  3.6518050494071396E-03 a       400     0    27     1    10
  5.9232064855565258E-02 a       401     0    27     1    11
 -1.8396098451115322E-02 a       402     0    27     1    12
 -2.3782450962988622E-01 a       403     0    27     1    13
 -5.6591197100443073E-02 a       404     0    27     1    14
 -6.7660465749206167E-03 a       405     0    27     1    15
 -6.2727371626384365E-02 a       406     0    28     1     1
  1.3836989715892772E-01 a       407     0    28     1     2
 -2.2154151564186009E-01 a       408     0    28     1     3
  1.1413978350660381E-02 a       409     0    28     1     4
 -2.3559828745475386E-01 a       410     0    28     1     5
 -6.8997573676682009E-02 a       411     0    28     1     6
  1.3097159451962281E-01 a       412     0    28     1     7
 -1.9515587652226951E-01 a       413     0    28     1     8
 -1.1776740466580738E-02 a       414     0    28     1     9
 -4.0161796914086251E-02 a       415     0    28     1    10
 -1.6622608555065196E-02 a       416     0    28     1    11
  1.2274304285745870E-01 a       417     0    28     1    12
  5.2655199609670002E-02 a       418     0    28     1    13
 -3.8803137655159469E-03 a       419     0    28     1    14
  3.1685707994491080E-02 a       420     0    28     1    15
  4.5691011660910705E-02 a       421     0    29     1     1
  1.4641903623709285E-01 a       422     0    29     1     2
  5.8517797274209318E-02 a       423     0    29     1     3
  1.8999990910545236E-01 a       424     0    29     1     4
 -8.0596057002773017E-02 a       425     0    29     1     5
 -1.7862460529318791E-01 a       426     0    29     1     6
  2.5906011762040093E-01 a       427     0    29     1     7
 -1.5618146712640452E-01 a       428     0    29     1     8
  2.7604645467698130E-01 a       429     0    29     1     9
 -1.0351501184708448E-01 a       430     0    29     1    10
 -1.1420317733874476E-01 a       431     0    29     1    11
  3.5485852291066329E-02 a       432     0    29     1    12
  1.6365316334287960E-01 a       433     0    29     1    13
  5.1475913646519419E-02 a       434     0    29     1    14
  4.7363038867206789E-02 a       435     0    29     1    15
