################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3084996239155456E-02 a       247     0    17     1     7
  5.5404694912164687E-01 a       248     0    17     1     8
  3.4044117286783759E-01 a       249     0    17     1     9
 -2.7257684724229125E-01 a       250     0    17     1    10
  1.1956686952076574E+00 a       251     0    17     1    11
  4.9018421685855840E-01 a       252     0    17     1    12
 -1.4802711534729482E-01 a       253     0    17     1    13
 -7.7654090920092969E-02 a       254     0    17     1    14
  1.2071612917806615E-01 a       255     0    17     1    15
 -2.2747375474663536E-01 a       256     0    18     1     1
 -3.9665887921160436E-01 a       257     0    18     1     2
  2.0191799357991558E-01 a       258     0    18     1     3
 -2.5388585437950079E-01 a       259     0    18     1     4
  3.7042778596058235E-01 a       260     0    18     1     5
  7.2395978084248447E-01 a       261     0    18     1     6
 -7.4175397799698187E-02 a       262     0    18     1     7
 -8.2712090958895668E-01 a       263     0    18     1     8
 -6.0519613043731324E-02 a       264     0    18     1     9
 -4.4963627488159547E-01 a       265     0    18     1    10
 -6.0033051931263159E-01 a       266     0    18     1    11
 -2.9166014671044055E-01 a       267     0    18     1    12
  1.6766908865280211E-01 a       268     0    18     1    13
  2.2713845498764745E-01 a       269     0    18     1    14
  1.0543889052997445E-01 a       270     0    18     1    15
  6.3260253215055351E-02 a       271     0    19     1     1
 -3.0093564435628453E-02 a       272     0    19     1     2
  8.1928451318075940E-02 a       273     0    19     1     3
 -6.5861772397629942E-02 a       274     0    19     1     4
  6.4845645403638019E-02 a       275     0    19     1     5
  1.0633731307975178E-01 a       276     0    19     1     6
 -1.6731414361057396E-02 a       277     0    19     1     7
 -3.8976510196941552E-02 a       278     0    19     1     8
 -6.4216975962234774E-02 a       279     0    19     1     9
  2.9064035945981942E-01 a       280     0    19     1    10
  1.0933719302738272E-01 a       281     0    19     1    11
  1.7262441512343813E-02 a       282     0    19     1    12
 -8.6530881494138401E-02 a       283     0    19     1    13
  1.7659314069767665E-01 a       284     0    19     1    14
 -2.6371013616048861E-01 a       285     0    19     1    15
  9.2681340059270034E-02 a       286     0    20     1     1
 -1.0760609410518332E-01 a       287     0    20     1     2
 -2.7207807522815963E-01 a       288     0    20     1     3
  1.6592164891840616E-01 a       289     0    20     1     4
  9.3396908727086347E-01 a       290     0    20     1     5
 -2.0494478361634375E-01 a       291     0    20     1     6
  1.4955282979412318E-01 a       292     0    20     1     7
 -3.3037592283401357E-01 a       293     0    20     1     8
 -2.2407790157835847E-01 a       294     0    20     1     9
 -4.5130364479036672E-01 a       295     0    20     1    10
 -7.2405436470053230E-01 a       296     0    20     1    11
 -5.6096433779222798E-01 a       297     0    20     1    12
 -1.6598825921601978E-01 a       298     0    20     1    13
  6.9310298568648276E-01 a       299     0    20     1    14
  7.2071427359195506E-01 a       300     0    20     1    15
  4.8628119194760855E-01 a       301     0    21     1     1
  2.7527611289282650E-01 a       302     0    21     1     2
 -1.4694742106423708E-01 a       303     0    21     1     3
  9.3616311004545516E-01 a       304     0    21     1     4
  6.3145807387205499E-01 a       305     0    21     1     5
 -1.6041555077516217E-01 a       306     0    21     1     6
  5.4267760719378100E-01 a       307     0    21     1     7
  6.7575705247557816E-01 a       308     0    21     1     8
  2.3766371286383139E-01 a       309     0    21     1     9
 -6.4945144506402641E-01 a       310     0    21     1    10
  1.1291954709133782E-01 a       311     0    21     1    11
 -1.0651632168951382E+00 a       312     0    21     1    12
  3.5035908114298203E-01 a       313     0    21     1    13
 -7.3582424146529490E-02 a       314     0    21     1    14
  1.4594276973461101E-01 a       315     0    21     1    15
  3.3124274837235124E-01 a       316     0    22     1     1
  1.5507345531226149E-01 a       317     0    22     1     2
 -3.8567201937382634E-01 a       318     0    22     1     3
 -2.1272623045861520E-02 a       319     0    22     1     4
 -4.1060778862649316E-01 a       320     0    22     1     5
  3.3008804556208714E-02 a       321     0    22     1     6
  1.2353500842940984E-01 a       322     0    22     1     7
  6.6793912304785785E-01 a       323     0    22     1     8
  6.0645675976791880E-01 a       324     0    22     1     9
 -3.5005215997575262E-01 a       325     0    22     1    10
 -3.0657439876422954E-01 a       326     0    22     1    11
  2.0375201263193252E-01 a       327     0    22     1    12
 -5.5875181238043770E-01 a       328     0    22     1    13
 -2.8747354854794471E-01 a       329     0    22     1    14
 -3.6780150981277980E-02 a       330     0    22     1    15
 -2.8416505419333628E-02 a       331     0    23     1     1
  1.8642674636543025E-02 a       332     0    23     1     2
 -2.4057742300250839E-01 a       333     0    23     1     3
  6.1014418590963557E-02 a       334     0    23     1     4
  1.7823448709143314E-01 a       335     0    23     1     5
 -1.1719662514830660E-01 a       336     0    23     1     6
  4.1205545216608644E-02 a       337     0    23     1     7
  3.0497190690594051E-02 a       338     0    23     1     8
 -4.2249292595465761E-02 a       339     0    23     1     9
  3.0045638718824053E-01 a       340     0    23     1    10
  6.1076959678076179E-02 a       341     0    23     1    11
  3.4623995360439218E-02 a       342     0    23     1    12
  1.9226970112888153E-01 a       343     0    23     1    13
  4.7058428768547801E-02 a       344     0    23     1    14
  1.1642490507697846E-01 a       345     0    23     1    15
 -4.1020175489624822E-01 a       346     0    24     1     1
  6.5708568487082286E-01 a       347     0    24     1     2
  5.6932189413901713E-01 a       348     0    24     1     3
 -4.8260344749852158E-01 a       349     0    24     1     4
 -5.6846525910921031E-01 a       350     0    24     1     5
 -5.3237851599756539E-02 a       351     0    24     1     6
  2.1351511124523198E-01 a       352     0    24     1     7
  4.4425261995723453E-01 a       353     0    24     1     8
 -1.9796918929998301E-02 a       354     0    24     1     9
  1.7593108912755051E-01 a       355     0    24     1    10
 -5.2083658625671625E-01 a       356     0    24     1    11
  3.3298018059741891E-01 a       357     0    24     1    12
  5.1150249520546787E-01 a       358     0    24     1    13
 -6.3516653635023934E-01 a       359     0    24     1    14
