################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5493161369511910E-01 a       312     0    32     1     2
  2.4856824575737008E-01 a       313     0    32     1     3
 -2.3822113499207570E-01 a       314     0    32     1     4
 -1.7886957124723249E-01 a       315     0    32     1     5
  6.1489016132788100E-02 a       316     0    32     1     6
  6.3978736252542925E-02 a       317     0    32     1     7
 -2.3265141398944805E-01 a       318     0    32     1     8
  3.7550824993388889E-02 a       319     0    32     1     9
  5.9328110573002898E-02 a       320     0    32     1    10
  4.5729280033754545E-02 a       321     0    33     1     1
  3.5492304322138774E-01 a       322     0    33     1     2
 -1.2659188636770749E-01 a       323     0    33     1     3
 -3.9127454483455906E-02 a       324     0    33     1     4
 -2.3465863633986414E-01 a       325     0    33     1     5
  8.1760635429190889E-02 a       326     0    33     1     6
  4.3778287338580857E-01 a       327     0    33     1     7
  2.1304170520891103E-01 a       328     0    33     1     8
  6.0614563703655588E-02 a       329     0    33     1     9
  1.5329356399130711E-01 a       330     0    33     1    10
  2.1714065150740919E-01 a       331     0    34     1     1
  3.4227856880458657E-01 a       332     0    34     1     2
 -1.3677465132329655E-01 a       333     0    34     1     3
 -1.3723543104489361E-01 a       334     0    34     1     4
  1.3392621636832766E-01 a       335     0    34     1     5
 -1.2342830734895163E-01 a       336     0    34     1     6
 -3.1756522572730000E-01 a       337     0    34     1     7
  6.6001710089901355E-02 a       338     0    34     1     8
  2.9615273015946308E-01 a       339     0    34     1     9
 -2.9128027576893489E-01 a       340     0    34     1    10
  1.7198468517361987E-01 a       341     0    35     1     1
  6.6918720531540877E-03 a       342     0    35     1     2
  2.0915942114694724E-01 a       343     0    35     1     3
  4.2574874612773694E-01 a       344     0    35     1     4
  5.0663936435790070E-02 a       345     0    35     1     5
  1.8377109931111019E-01 a       346     0    35     1     6
  3.1542844373379335E-02 a       347     0    35     1     7
 -1.3726066266779258E-01 a       348     0    35     1     8
  1.6624029716379524E-01 a       349     0    35     1     9
 -3.3751880897059555E-01 a       350     0    35     1    10
 -1.2421244114407823E-01 a       351     0    36     1     1
 -3.8420094206011274E-01 a       352     0    36     1     2
 -3.6242277504439722E-02 a       353     0    36     1     3
  2.0393182787981803E-01 a       354     0    36     1     4
 -3.0928526624987790E-01 a       355     0    36     1     5
  2.2791158606043571E-01 a       356     0    36     1     6
 -1.1735608000711452E-02 a       357     0    36     1     7
 -2.3161395987988503E-01 a       358     0    36     1     8
 -1.3008187380641487E-01 a       359     0    36     1     9
  1.2949511282685541E-01 a       360     0    36     1    10
 -8.2554307481878166E-03 a       361     0    37     1     1
 -8.9928091182758435E-02 a       362     0    37     1     2
 -4.6014846670777675E-02 a       363     0    37     1     3
 -6.6303917422714026E-03 a       364     0    37     1     4
 -1.8661498357615196E-02 a       365     0    37     1     5
 -6.1535481952137490E-02 a       366     0    37     1     6
 -2.7800612958161003E-01 a       367     0    37     1     7
  1.7425067843237685E-01 a       368     0    37     1     8
 -3.3875278298590022E-03 a       369     0    37     1     9
 -3.3057236438122643E-03 a       370     0    37     1    10
 -1.1193169067874498E-01 a       371     0    38     1     1
  2.2086259657872129E-01 a       372     0    38     1     2
 -9.2925275063357238E-02 a       373     0    38     1     3
  1.3837256497283190E-01 a       374     0    38     1     4
 -1.6087633673177315E-01 a       375     0    38     1     5
  2.3326861470407391E-02 a       376     0    38     1     6
  3.1876255603692605E-01 a       377     0    38     1     7
  2.7052521296638271E-01 a       378     0    38     1     8
 -1.0555593118500364E-01 a       379     0    38     1     9
  2.1799034998791073E-02 a       380     0    38     1    10
  2.6987264872556671E-01 a       381     0    39     1     1
 -3.4208197169478377E-01 a       382     0    39     1     2
  3.2945620655266544E-02 a       383     0    39     1     3
 -2.3511868352432971E-01 a       384     0    39     1     4
  2.7260415849440794E-01 a       385     0    39     1     5
 -7.5004702194703347E-03 a       386     0    39     1     6
  3.2625986588439410E-01 a       387     0    39     1     7
  7.6024774484878918E-02 a       388     0    39     1     8
 -1.1076928457010243E-01 a       389     0    39     1     9
 -1.9439235371117863E-01 a       390     0    39     1    10
  2.3140139382273292E-01 a       391     0    40     1     1
 -2.7472129337786177E-01 a       392     0    40     1     2
  1.9061922498850961E-01 a       393     0    40     1     3
 -2.4159727666679420E-01 a       394     0    40     1     4
  9.8127187633249041E-02 a       395     0    40     1     5
  2.5414224366124255E-01 a       396     0    40     1     6
 -1.3183728926807450E-01 a       397     0    40     1     7
 -1.0861818192799322E-01 a       398     0    40     1     8
  2.5423263217499920E-01 a       399     0    40     1     9
  2.9966360488169896E-01 a       400     0    40     1    10
 -3.1889448776252666E-01 a       401     0    41     1     1
  2.8817095350983257E-01 a       402     0    41     1     2
  7.6501909519466393E-02 a       403     0    41     1     3
  8.5484812513708375E-02 a       404     0    41     1     4
  2.8951207644201542E-02 a       405     0    41     1     5
 -3.5936404826670959E-01 a       406     0    41     1     6
 -1.6586454803983405E-01 a       407     0    41     1     7
  2.3683173723247922E-02 a       408     0    41     1     8
  8.4322317433113372E-02 a       409     0    41     1     9
 -1.8548186328814681E-01 a       410     0    41     1    10
  2.2342244911216236E-01 a       411     0    42     1     1
  6.2508715053596522E-02 a       412     0    42     1     2
 -1.2375676929905037E-01 a       413     0    42     1     3
 -1.8377251217661156E-01 a       414     0    42     1     4
  1.6095213659153926E-01 a       415     0    42     1     5
 -3.0999305818238643E-01 a       416     0    42     1     6
  3.0870911716607635E-01 a       417     0    42     1     7
  3.3670672038338711E-01 a       418     0    42     1     8
 -2.3858410513469511E-01 a       419     0    42     1     9
  7.6398358171501340E-02 a       420     0    42     1    10
  1.9801497555381350E-01 b       421     1     1
  1.1562245427130178E+00 b       422     1     2
 -6.6787952872178236E-01 b       423     1     3
  2.6057485363930522E-01 b       424     1     4
  4.0748378024155835E-01 b       425     1     5
 -1.3405386095787604E+00 b       426     1     6
  6.8761997007490339E-01 b       427     1     7
 -1.4035205260726138E+00 b       428     1     8
 -9.1685174036553185E-01 b       429     1     9
  1.0988484466939916E+00 b       430     1    10
 -8.4042542261104602E-01 a       431     1     1     2     1
 -1.0876241398904587E+00 a       432     1     1     2     2
  4.1497891447392993E-01 a       433     1     1     2     3
 -5.0157075605680079E-01 a       434     1     1     2     4
 -8.9999793975854303E-01 a       435     1     1     2     5
  5.7818262879450100E-01 a       436     1     1     2     6
 -2.0917675605389371E-01 a       437     1     1     2     7
  1.4361577432392914E-01 a       438     1     1     2     8
 -8.2811975388478232E-01 a       439     1     1     2     9
 -8.3451975318593019E-01 a       440     1     1     2    10
 -6.4407043472266023E-01 a       441     1     2     2     1
 -8.3432460653733787E-01 a       442     1     2     2     2
 -8.0195084347295137E-02 a       443     1     2     2     3
 -8.2753911573805472E-01 a       444     1     2     2     4
 -5.9353802250386400E-01 a       445     1     2     2     5
 -3.9652368490812512E-01 a       446     1     2     2     6
 -1.9871936504225862E-01 a       447     1     2     2     7
 -1.1769919214504856E+00 a       448     1     2     2     8
  4.2953875592388335E-01 a       449     1     2     2     9
 -2.4350951189417055E-01 a       450     1     2     2    10
 -8.7929300427829116E-01 a       451     1     3     2     1
  1.3707023763713716E-01 a       452     1     3     2     2
 -8.0922857701826323E-01 a       453     1     3     2     3
 -3.7743473746950584E-01 a       454     1     3     2     4
  1.0162919254697822E-01 a       455     1     3     2     5
  1.2180090864062479E-01 a       456     1     3     2     6
  1.0469293329780922E+00 a       457     1     3     2     7
 -3.7623056282501127E-01 a       458     1     3     2     8
 -2.5361952359842121E-01 a       459     1     3     2     9
 -3.1001758730938683E-01 a       460     1     3     2    10
 -1.2288926699152514E-01 a       461     1     4     2     1
 -9.4122818766348981E-01 a       462     1     4     2     2
  4.5703962707573964E-01 a       463     1     4     2     3
 -3.3750091545490046E-01 a       464     1     4     2     4
 -2.3677247924128939E-01 a       465     1     4     2     5
  4.7664826504171404E-01 a       466     1     4     2     6
  2.6902556458283405E-01 a       467     1     4     2     7
  3.4409705626318821E-01 a       468     1     4     2     8
  3.3379304557384259E-01 a       469     1     4     2     9
 -9.5092607366075776E-01 a       470     1     4     2    10
 -2.5197642770526996E-02 a       471     1     5     2     1
  5.5074335798182628E-01 a       472     1     5     2     2
  7.0199501390448804E-01 a       473     1     5     2     3
 -3.1085561680813178E-01 a       474     1     5     2     4
 -4.4772930328734595E-01 a       475     1     5     2     5
  6.6412328681615618E-01 a       476     1     5     2     6
 -3.5184181167771000E-01 a       477     1     5     2     7
 -3.3839281283685213E-01 a       478     1     5     2     8
  3.2414664607192045E-01 a       479     1     5     2     9
 -2.9208636692426604E-01 a       480     1     5     2    10
  2.3863487863996730E-01 a       481     1     6     2     1
  4.6562050048939407E-01 a       482     1     6     2     2
  2.1300777034120996E-01 a       483     1     6     2     3
  7.7752604363796884E-01 a       484     1     6     2     4
  7.4072178504580732E-01 a       485     1     6     2     5
 -5.0641319542197805E-01 a       486     1     6     2     6
 -9.0293496865478229E-01 a       487     1     6     2     7
 -1.0000096770273541E-01 a       488     1     6     2     8
  9.5324729281315079E-01 a       489     1     6     2     9
  8.3243768804619100E-01 a       490     1     6     2    10
  6.7551960671483491E-01 a       491     1     7     2     1
  1.0120192376072211E-01 a       492     1     7     2     2
 -5.9768594830216404E-01 a       493     1     7     2     3
 -4.7554486670856921E-01 a       494     1     7     2     4
 -1.8074491529809344E-01 a       495     1     7     2     5
 -3.9708982775081930E-01 a       496     1     7     2     6
 -2.7954292239257461E-01 a       497     1     7     2     7
  1.7465550975893518E-01 a       498     1     7     2     8
  8.5753562723256904E-01 a       499     1     7     2     9
 -4.0061819357484113E-01 a       500     1     7     2    10
 -7.4429936529691862E-02 a       501     1     8     2     1
 -3.9541350501979033E-01 a       502     1     8     2     2
